Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
30/11/2013,10,30.70376,33.87,-482.7382
30/11/2013,11,30.6268,36.31,-412.425
30/11/2013,12,31.37134,38.04,-469.6169
30/11/2013,13,32.76367,39.2,-387.3486
30/11/2013,14,40,40,63.6841
30/11/2013,15,43.02,62.59701,395.0718
30/11/2013,16,44.88,64.79684,242.667
30/11/2013,17,48.92,64.93925,265.369
30/11/2013,18,52.69,68.14822,204.1224
30/11/2013,19,60.81,71.34419,71.9827
30/11/2013,20,41.55,62.77,-7.0418
30/11/2013,21,61.61,82.7754,276.8635
30/11/2013,22,61.17,81.20538,220.6732
30/11/2013,23,45,61.09,-5.3816
30/11/2013,24,56.03522,56.03522,33.8609
30/11/2013,25,60.85,67.60313,91.2745
30/11/2013,26,43.03969,60.5,-119.045
30/11/2013,27,41.13963,54.59,-199.3737
30/11/2013,28,41.64333,54.44,-120.5374
30/11/2013,29,41.44321,53.99,-267.1458
30/11/2013,30,40.7092,53.11,-480.0311
30/11/2013,31,39.40335,49.25,-640.8458
30/11/2013,32,40.87714,50.43,-576.8488
30/11/2013,33,42.04912,56.46,-159.988
30/11/2013,34,41.20326,70.18,-219.168
30/11/2013,35,42.25138,77.85,-282.5894
30/11/2013,36,42.19029,79.18,-408.2061
30/11/2013,37,40.18265,83.09,-803.8526
30/11/2013,38,38.69662,68.56,-895.9326
30/11/2013,39,40.74191,55.71,-476.7865
30/11/2013,40,41.78068,55.1,-474.1627
30/11/2013,41,41.63501,54.63,-423.9895
30/11/2013,42,41.60598,54.1,-198.4189
30/11/2013,43,41.76357,54.34,-52.8328
30/11/2013,44,41.20483,53.57,-311.4648
30/11/2013,45,41.43376,52.32,-260.6545
30/11/2013,46,41.59543,52.06,-203.3904
30/11/2013,47,37.75501,47.36,-249.408
30/11/2013,48,36.28047,47.13,-114.8836
1/12/2013,1,36.29101,46.99,-85.3553
1/12/2013,2,46.42,56,10.9508
1/12/2013,3,44.66,59.4494,208.7797
1/12/2013,4,47.43,56,95.0417
1/12/2013,5,43.43,53.18771,20.6917
1/12/2013,6,43.84,55.25863,119.3011
1/12/2013,7,36.42,55.44354,130.2884
1/12/2013,8,31,36.15,-52.9326
1/12/2013,9,30.54876,36.11,-280.3248
1/12/2013,10,30.52444,36.35,-376.6138
1/12/2013,11,30.50941,37.11,-329.1774
1/12/2013,12,31.52131,37.64,-333.8597
1/12/2013,13,32.4773,38.84,-156.6625
1/12/2013,14,36,43.51,-9.6181
1/12/2013,15,45.36,57.06648,152.435
1/12/2013,16,45.26,59.77309,65.9609
1/12/2013,17,46.3,61,57.8532
1/12/2013,18,48.07,61.23649,288.6788
1/12/2013,19,50.33,61.57005,160.9231
1/12/2013,20,50.99,72.93885,24.5895
1/12/2013,21,42.11065,48.04,-288.3021
1/12/2013,22,42.37027,50.41,-130.7842
1/12/2013,23,42.9,57.07,-6.0019
1/12/2013,24,57.08,76.35412,35.375
1/12/2013,25,59,86.40536,117.2618
1/12/2013,26,42.6987,65.28,-157.6786
1/12/2013,27,42.97663,61.63,-57.4223
1/12/2013,28,42.8418,61.11,-136.0668
1/12/2013,29,42.46518,61.32,-314.3469
1/12/2013,30,42.5225,57.43,-256.4212
1/12/2013,31,42.11526,71.03,-155.4959
1/12/2013,32,42.22062,69.55,-226.2041
1/12/2013,33,42.25928,68.98,-104.9723
1/12/2013,34,88.89,115.4757,79.2982
1/12/2013,35,90.95,156.70945,347.7957
1/12/2013,36,88.08,143.53257,160.1507
1/12/2013,37,43.00021,85.78,-176.2926
1/12/2013,38,43.45233,80.29,-79.6734
1/12/2013,39,59.88,74.77665,297.0106
1/12/2013,40,42.60061,66.14,-309.0269
1/12/2013,41,42.41549,57.56,-554.1853
1/12/2013,42,42.41639,56.43,-527.9354
1/12/2013,43,42.34118,54.54,-523.1362
1/12/2013,44,41.23484,52.99,-645.2309
1/12/2013,45,41.52468,54.01,-497.6646
1/12/2013,46,42.39317,52.31,-307.4001
1/12/2013,47,42.31408,54.7,-130.1572
1/12/2013,48,38.12709,51.56,-181.1052
2/12/2013,1,34.08165,51.1,-197.0303
2/12/2013,2,34.82243,50.2,-57.0492
2/12/2013,3,48.38,53.88298,133.5937
2/12/2013,4,33.04911,44.51,-180.0667
2/12/2013,5,33.55204,42.02,-265.4354
2/12/2013,6,32.00024,40.95,-103.9085
2/12/2013,7,31.06131,38.62,-371.4878
2/12/2013,8,30.64429,37.22,-521.3077
2/12/2013,9,31.27956,39,-313.9767
2/12/2013,10,32.44258,36.13,-500.3827
2/12/2013,11,38.93511,47.4,-336.1435
2/12/2013,12,40.5933,47.98,-302.0195
2/12/2013,13,40.05195,53.41,-408.7815
2/12/2013,14,40.19572,53.98,-512.2966
2/12/2013,15,43.25,60.87,-62.6057
2/12/2013,16,67.77,73.44092,193.0363
2/12/2013,17,42.67905,64.95,-256.7598
2/12/2013,18,42.52114,63.22,-443.8244
2/12/2013,19,42.02405,63.98,-547.841
2/12/2013,20,42.28032,65.23,-528.9307
2/12/2013,21,42.13166,66.27,-495.8513
2/12/2013,22,42.73041,67.13,-399.1501
2/12/2013,23,41.49368,58.37,-415.8279
2/12/2013,24,41.79256,58.36,-358.2832
2/12/2013,25,42.39719,58.05,-468.8714
2/12/2013,26,42.49396,57.23,-495.375
2/12/2013,27,43.23815,55.98,-265.1739
2/12/2013,28,43.45262,55.15,-154.9815
2/12/2013,29,43.17771,54.6,-210.457
2/12/2013,30,42.59456,53.77,-416.6761
2/12/2013,31,43.25369,66.59,-463.3343
2/12/2013,32,43.33475,65.86,-305.5848
2/12/2013,33,45.74014,72.96,-266.4543
2/12/2013,34,43.34589,96.19,-570.1195
2/12/2013,35,43.40872,88.92,-750.024
2/12/2013,36,43.64141,79.26,-540.2742
2/12/2013,37,46.23838,77.95,-353.7142
2/12/2013,38,42.73135,76.74,-561.8631
2/12/2013,39,43.86274,60.72,-106.984
2/12/2013,40,43.82894,59.29,-8.558
2/12/2013,41,42.0981,56.5,-202.9368
2/12/2013,42,42.92425,56.82,-474.2912
2/12/2013,43,43.50194,54.68,-141.5844
2/12/2013,44,43.33357,54.71,-357.3385
2/12/2013,45,42.63881,53.62,-507.0032
2/12/2013,46,42.60026,52.77,-598.0476
2/12/2013,47,43.53911,55.77,-245.787
2/12/2013,48,43.37512,50.55,-355.9868
3/12/2013,1,43.37376,52.61,-284.5353
3/12/2013,2,43.59308,51.35,-232.4298
3/12/2013,3,43.67781,50.8,-184.2945
3/12/2013,4,38.87335,49.25,-332.0775
3/12/2013,5,38.38274,48.29,-355.7813
3/12/2013,6,38.09289,47.69,-476.5588
3/12/2013,7,38.25307,39.21,-341.2272
3/12/2013,8,34.82174,36.07,-375.7606
3/12/2013,9,36.61427,36.61427,-228.1621
3/12/2013,10,34.8504,35.02,-331.7223
3/12/2013,11,41.37595,45.13,-188.4712
3/12/2013,12,39.95715,49.11,-384.1197
3/12/2013,13,43.11037,49.37,-188.4209
3/12/2013,14,43.17244,53.87,-223.3081
3/12/2013,15,43.98658,58.92,-12.3954
3/12/2013,16,64.01,75.95731,172.5373
3/12/2013,17,46.69222,66.05,-37.4916
3/12/2013,18,43.86006,68.26,-241.0684
3/12/2013,19,48.29424,68.5,-243.2096
3/12/2013,20,51.59302,68.29,-144.0542
3/12/2013,21,44.84823,66.02,-168.3756
3/12/2013,22,43.71829,65.83,-233.5024
3/12/2013,23,43.79313,53.16,-193.3103
3/12/2013,24,45,53.5,-9.9249
3/12/2013,25,52.62,72.95122,341.2709
3/12/2013,26,51.97,71.67036,275.6381
3/12/2013,27,51.63,63.94457,298.1211
3/12/2013,28,51.56,62.80001,87.659
3/12/2013,29,51.73,71.32345,159.3554
3/12/2013,30,45.00151,51.06,-93.1854
3/12/2013,31,45.00239,62.33,-104.4238
3/12/2013,32,45.25337,64.95,-75.5239
3/12/2013,33,43.95648,66.47,-558.7409
3/12/2013,34,45.08853,75.41,-546.2363
3/12/2013,35,44.50256,67.87,-797.6708
3/12/2013,36,44.3989,65.54,-839.7965
3/12/2013,37,45.12646,60.28,-551.3416
3/12/2013,38,44.58461,58.7,-784.1739
3/12/2013,39,44.60141,57.57,-588.7623
3/12/2013,40,44.10008,56.87,-379.5825
3/12/2013,41,43.93029,56.42,-159.6997
3/12/2013,42,43.81573,54.58,-356.4101
3/12/2013,43,43.77549,54.17,-322.2718
3/12/2013,44,43.68677,52.61,-426.711
3/12/2013,45,43.17051,51.96,-546.3442
3/12/2013,46,42.35765,51.08,-750.6813
3/12/2013,47,42.33643,52.88,-460.6238
3/12/2013,48,39.71924,44.47,-416.9912
4/12/2013,1,38.88416,46.16,-185.5091
4/12/2013,2,36.38281,43.31,-239.5786
4/12/2013,3,30.665,38.55,-444.5105
4/12/2013,4,30.56459,35.89,-591.4994
4/12/2013,5,29.91442,34.61,-616.4827
4/12/2013,6,30.13538,33.98,-611.7008
4/12/2013,7,30.99461,33.27,-379.8521
4/12/2013,8,30.88718,32.69,-472.8524
4/12/2013,9,30.54499,32.2,-316.2258
4/12/2013,10,30.40655,32.39,-418.5885
4/12/2013,11,31.67625,42.34,-459.6577
4/12/2013,12,31.77622,42.46,-696.8024
4/12/2013,13,43.14,46.89,-44.2615
4/12/2013,14,55.22,63.23854,169.994
4/12/2013,15,43.625,55.5,-137.1368
4/12/2013,16,58.69,68.23,110.2668
4/12/2013,17,46.80245,55.32,-248.7084
4/12/2013,18,45.9422,57.24,-402.9359
4/12/2013,19,43.81478,66.49,-367.1308
4/12/2013,20,43.65555,66.1,-266.0946
4/12/2013,21,43.51136,65.55,-111.6224
4/12/2013,22,43.47092,65.52,-287.1663
4/12/2013,23,40.33849,51.64,-552.0035
4/12/2013,24,42.09779,50.94,-466.2358
4/12/2013,25,43.72864,51.33,-310.8005
4/12/2013,26,42.73872,49.49,-583.0964
4/12/2013,27,40.93965,46.74,-686.8232
4/12/2013,28,42.82526,46.09,-563.6814
4/12/2013,29,43.42054,45.57,-458.4927
4/12/2013,30,43.43216,45.58,-613.2608
4/12/2013,31,42.44774,54.1,-810.2734
4/12/2013,32,43.50339,54.72,-630.4598
4/12/2013,33,43.82684,62.36,-457.2101
4/12/2013,34,44.96227,72.04,-263.0277
4/12/2013,35,41.18331,72.12,-392.3628
4/12/2013,36,41.82274,69.03,-675.2677
4/12/2013,37,44.15254,65.34,-299.2703
4/12/2013,38,44.18761,62.27,-213.2085
4/12/2013,39,43.4671,56.9,-222.758
4/12/2013,40,55.88,64.92308,439.9419
4/12/2013,41,44.2073,55.45,-93.9952
4/12/2013,42,43.79777,54.64,-393.7143
4/12/2013,43,42.74303,55.4,-450.0488
4/12/2013,44,40.97822,52.63,-314.0034
4/12/2013,45,38.88318,50.36,-447.1085
4/12/2013,46,37,49.33,-824.4423
4/12/2013,47,45.44,58.36543,129.7454
4/12/2013,48,37,42.99,-21.2512
5/12/2013,1,40,44.96,-6.5331
5/12/2013,2,44.82684,46.11,-107.0487
5/12/2013,3,50.4,50.4,-1.6256
5/12/2013,4,37,37,-161.2173
5/12/2013,5,37,37,-38.345
5/12/2013,6,35.18,55,12.2665
5/12/2013,7,33.65,54,39.975
5/12/2013,8,33.11,53.82272,202.1562
5/12/2013,9,32.42,53.50984,212.7301
5/12/2013,10,32.74,54.28739,286.3845
5/12/2013,11,34.55,61.0645,562.95
5/12/2013,12,35.93,63.88485,751.067
5/12/2013,13,42.12,63.40363,627.8212
5/12/2013,14,49.59,67.38742,1266.1219
5/12/2013,15,53.32,71.34733,1430.2006
5/12/2013,16,54.45,73.80192,1072.0801
5/12/2013,17,58.33,76.1467,1045.9376
5/12/2013,18,56.67,72.50042,559.4275
5/12/2013,19,62.09,75.84014,681.3741
5/12/2013,20,61.56,75.66675,593.2092
5/12/2013,21,62.33,71.99314,434.3676
5/12/2013,22,62.15,69.2454,246.7103
5/12/2013,23,59.97,71.40354,501.166
5/12/2013,24,58.97,68.4501,292.3423
5/12/2013,25,58.7,70.25047,510.6412
5/12/2013,26,59.51,68.98184,470.1203
5/12/2013,27,43.75,54.33,-37.8929
5/12/2013,28,43.74642,53.11,-249.9583
5/12/2013,29,43.75,52.18,-125.9751
5/12/2013,30,43.73678,52.85,-273.5585
5/12/2013,31,43.75,48.37,-199.6046
5/12/2013,32,49.19,60.46579,171.9907
5/12/2013,33,60.43,82.42651,428.6725
5/12/2013,34,71.4,100.93556,334.2481
5/12/2013,35,72.81,117.99899,367.2235
5/12/2013,36,67.91,99.5526,216.8798
5/12/2013,37,64.96,78.44413,227.5966
5/12/2013,38,64.03,72.81147,295.4822
5/12/2013,39,59.91,66.97642,131.8605
5/12/2013,40,59.89,64.56,129.2291
5/12/2013,41,59.05,64.18,77.4245
5/12/2013,42,58.74,64.94876,451.6906
5/12/2013,43,53.3,64.11994,434.0464
5/12/2013,44,51.53,62.75,0.2903
5/12/2013,45,43.77758,48.58,-63.7877
5/12/2013,46,42.45555,48.46,-426.658
5/12/2013,47,45.74,65.20714,631.8502
5/12/2013,48,44.84,65.40339,355.4691
6/12/2013,1,46.81,61.43206,283.6973
6/12/2013,2,46.57,63.58203,625.8314
6/12/2013,3,41.36,67.07999,841.5876
6/12/2013,4,41.1,63.63544,605.8709
6/12/2013,5,38.41,62,128.6221
6/12/2013,6,40.84,61.43435,339.856
6/12/2013,7,38.33,55,9.0841
6/12/2013,8,37,37.52,-178.1656
6/12/2013,9,37.76,59.06062,211.5329
6/12/2013,10,37.08,57.04775,46.0581
6/12/2013,11,42.68,55.30135,172.2193
6/12/2013,12,44.76,56.61658,239.6903
6/12/2013,13,50.37,54.54,137.9136
6/12/2013,14,43.41541,53.34,-139.4321
6/12/2013,15,43.53807,52.1,-325.8597
6/12/2013,16,43.57332,55.19,-325.3238
6/12/2013,17,43.60289,55.04,-159.0752
6/12/2013,18,56.55,68.32,2.0297
6/12/2013,19,43.75,57.54,-9.2626
6/12/2013,20,61.04,68.6223,79.2685
6/12/2013,21,43.75,60.82,-36.9626
6/12/2013,22,43.75,60.91,-48.0325
6/12/2013,23,43.75,53.47,-109.3768
6/12/2013,24,43.75,53.46,-25.674
6/12/2013,25,52.85,66.16,54.5867
6/12/2013,26,44,53.01,-76.2556
6/12/2013,27,51.7,65.67608,210.6421
6/12/2013,28,52.21,62.25,116.5873
6/12/2013,29,52.16,62.35104,216.6807
6/12/2013,30,51.76,51.95822,49.6849
6/12/2013,31,44.00266,56.06,-116.3358
6/12/2013,32,44.01218,57.68,-118.9267
6/12/2013,33,43.58248,59.6,-383.9937
6/12/2013,34,65.91,108.28975,199.0005
6/12/2013,35,70.18,124.60361,328.1705
6/12/2013,36,69.37,102.54838,226.3291
6/12/2013,37,69.5,104.92365,377.6101
6/12/2013,38,65.06,90.58624,284.4813
6/12/2013,39,61.37,70.77345,249.5032
6/12/2013,40,44.00023,60.47,-234.2854
6/12/2013,41,43.77987,58.8,-436.5674
6/12/2013,42,43.54221,58.87,-393.7679
6/12/2013,43,43.80554,59.11,-299.4444
6/12/2013,44,43.43721,56.1,-646.8795
6/12/2013,45,43.59849,54.94,-365.2831
6/12/2013,46,43.10461,55.35,-328.0512
6/12/2013,47,42.23379,55.36,-460.4011
6/12/2013,48,41.79455,53.99,-469.5295
7/12/2013,1,42.01985,53.98,-289.7745
7/12/2013,2,45,45,8.3874
7/12/2013,3,54.52,56,23.9635
7/12/2013,4,42.2176,52.35,-109.7778
7/12/2013,5,38.30202,50.8,-549.2234
7/12/2013,6,36.45281,49.51,-663.9155
7/12/2013,7,35.74766,42.45,-576.1177
7/12/2013,8,33.1225,41.53,-756.9465
7/12/2013,9,32.6958,40.8,-894.2371
7/12/2013,10,32.00092,39.1,-996.3192
7/12/2013,11,31.81487,39.06,-748.4279
7/12/2013,12,30.8467,38.61,-787.3174
7/12/2013,13,32.18947,45.4,-640.563
7/12/2013,14,34.93808,43.8,-552.9345
7/12/2013,15,36.40379,41.87,-728.8642
7/12/2013,16,39.77504,43.33,-654.0505
7/12/2013,17,41.37464,42.19,-537.6436
7/12/2013,18,42.24569,47.79,-237.2243
7/12/2013,19,41.48895,49.59,-372.2868
7/12/2013,20,42.04296,49.91,-149.4689
7/12/2013,21,53.44,67.4413,75.5668
7/12/2013,22,40.61463,52.92,-41.8333
7/12/2013,23,42.48171,46.64,-96.3984
7/12/2013,24,41.66986,48.47,-72.0871
7/12/2013,25,41.64493,48.96,-19.6526
7/12/2013,26,40.82075,48.15,-379.8204
7/12/2013,27,40.80152,44.44,-437.5103
7/12/2013,28,40.84593,45.37,-438.8406
7/12/2013,29,41.05253,45.07,-432.5798
7/12/2013,30,40.87223,44.27,-548.5984
7/12/2013,31,41.30733,48.52,-285.6014
7/12/2013,32,41.69075,48.57,-211.5568
7/12/2013,33,41.33021,51.49,-664.9918
7/12/2013,34,42.46545,56.23,-492.549
7/12/2013,35,43.17795,66.25,-413.7581
7/12/2013,36,43.60313,65.77,-292.886
7/12/2013,37,42.67819,61.72,-428.4692
7/12/2013,38,43.62801,54.63,-280.3155
7/12/2013,39,43.52246,52.57,-124.9055
7/12/2013,40,41.79601,54.36,-303.599
7/12/2013,41,40.72457,52.18,-432.6812
7/12/2013,42,40.81583,50.78,-416.4125
7/12/2013,43,42.62389,51.82,-11.3339
7/12/2013,44,40.60766,47.95,-381.8603
7/12/2013,45,39.82236,48.06,-673.9043
7/12/2013,46,39.80186,47.35,-648.3861
7/12/2013,47,40.06114,40.06114,-282.1268
7/12/2013,48,40.00329,40.00329,-200.121
8/12/2013,1,40.14332,40.14332,-127.8532
8/12/2013,2,40,40,-75.3347
8/12/2013,3,36.83,51.7,34.7774
8/12/2013,4,39.81215,39.81215,-247.8541
8/12/2013,5,40,40,-85.5247
8/12/2013,6,40,40,-105.6161
8/12/2013,7,35.04027,35.04027,-454.733
8/12/2013,8,18.70379,29.2,-714.3084
8/12/2013,9,18.36707,28.34,-969.9836
8/12/2013,10,16.92504,28.21,-1037.2946
8/12/2013,11,23.4174,28.95,-792.5333
8/12/2013,12,24.63203,29.46,-804.2261
8/12/2013,13,37.93303,37.93303,-342.8699
8/12/2013,14,35.08211,35.08211,-472.5371
8/12/2013,15,31.53159,34.61,-598.4362
8/12/2013,16,37.96063,37.96063,-473.7815
8/12/2013,17,40.57087,40.57087,-291.3618
8/12/2013,18,41.16573,41.53,-108.0527
8/12/2013,19,38.11063,38.11063,-661.0224
8/12/2013,20,40.0551,40.0551,-240.862
8/12/2013,21,40,40,-347.242
8/12/2013,22,39.76412,39.76412,-446.7036
8/12/2013,23,40.03902,42.28,-434.6282
8/12/2013,24,45.14,45.14,-151.8776
8/12/2013,25,41.0558,42.34,-271.1642
8/12/2013,26,42.20965,42.45,-62.4242
8/12/2013,27,41.14196,42.16,-277.8493
8/12/2013,28,40,42.02,-260.9737
8/12/2013,29,40,41.68,-200.3665
8/12/2013,30,40,41.68,-294.8274
8/12/2013,31,40.03439,46.14,-357.3344
8/12/2013,32,40.4368,49.51,-184.9339
8/12/2013,33,42.75571,54.22,-129.8226
8/12/2013,34,61.06,92.96292,117.0431
8/12/2013,35,62.86,109.65233,406.2003
8/12/2013,36,62.44,107.19878,353.5944
8/12/2013,37,60.62,76.25278,401.7933
8/12/2013,38,59.48,60.56528,196.3547
8/12/2013,39,55.04,71.7649,358.6341
8/12/2013,40,51.08,64.82292,156.111
8/12/2013,41,49.16,65.31488,318.923
8/12/2013,42,42.16753,46.81,-241.7208
8/12/2013,43,46.63,59.67989,46.1354
8/12/2013,44,40.23077,44.99,-370.677
8/12/2013,45,39.84778,44.29,-288.7199
8/12/2013,46,35.58173,43.15,-681.0843
8/12/2013,47,39.92127,39.92127,-213.8166
8/12/2013,48,35.29,52,1.02
9/12/2013,1,38.62961,38.62961,-321.7511
9/12/2013,2,39,39,-165.2335
9/12/2013,3,32.63,51.56152,299.4422
9/12/2013,4,32.37,50.83436,157.922
9/12/2013,5,39,39,-126.3742
9/12/2013,6,40,40,-59.1508
9/12/2013,7,39,39,-89.903
9/12/2013,8,38.02498,38.02498,-277.0537
9/12/2013,9,31.85,50.5,2.8648
9/12/2013,10,30.87,50.5,59.281
9/12/2013,11,35.12,50.5,3.0751
9/12/2013,12,50,50,-1.2474
9/12/2013,13,42.72502,42.72502,-67.5951
9/12/2013,14,41.41,54.85821,128.8112
9/12/2013,15,45.05,63.43271,268.2407
9/12/2013,16,44.57,65.01753,198.6386
9/12/2013,17,42.88195,50.87,-137.1836
9/12/2013,18,41.79279,52.2,-327.9665
9/12/2013,19,53,68.84877,98.3464
9/12/2013,20,53.14,72.72105,245.4859
9/12/2013,21,43.80739,51.01,-64.2554
9/12/2013,22,43.81,49.41,-43.6195
9/12/2013,23,43.81,48.58,-53.2764
9/12/2013,24,43.73527,49.34,-128.3023
9/12/2013,25,43.51211,49.33,-272.0893
9/12/2013,26,43.34828,49.57,-368.0889
9/12/2013,27,43.24577,48.73,-265.8244
9/12/2013,28,43.05991,48.55,-314.7201
9/12/2013,29,42.82857,48.18,-428.2104
9/12/2013,30,42.78443,47.05,-620.9472
9/12/2013,31,42.97555,62.04,-501.907
9/12/2013,32,42.67044,64.91,-413.4875
9/12/2013,33,43.48174,69.5,-403.619
9/12/2013,34,65.09486,65.09486,152.0757
9/12/2013,35,44.5,74.37,-34.9322
9/12/2013,36,41.73678,74.49,-199.2473
9/12/2013,37,70.61,72.6,43.4637
9/12/2013,38,43.00074,68.45,-277.242
9/12/2013,39,41.99525,57.04,-595.7688
9/12/2013,40,43.5463,56.84,-203.3088
9/12/2013,41,42.03862,56.03,-246.9746
9/12/2013,42,40.09933,55.73,-276.5074
9/12/2013,43,41.30714,52.61,-383.2508
9/12/2013,44,43.13655,51.34,-360.2173
9/12/2013,45,42.08166,47.86,-135.2986
9/12/2013,46,41.57042,48.11,-235.0176
9/12/2013,47,48.42,62,129.4483
9/12/2013,48,47.57,62,61.9574
10/12/2013,1,48.33,63.82021,250.4257
10/12/2013,2,49.52,64.37279,695.3207
10/12/2013,3,49.71,62.86651,667.9865
10/12/2013,4,51,56.48591,495.4974
10/12/2013,5,50.31,58.43027,510.4079
10/12/2013,6,49.36,57.89339,481.0908
10/12/2013,7,45.09,56.12857,307.1551
10/12/2013,8,41.72,53.52314,44.0375
10/12/2013,9,41.25,41.39,-108.0347
10/12/2013,10,41.25,41.25,-218.6446
10/12/2013,11,47.81,59.95,143.4165
10/12/2013,12,48.32,59.95,126.7199
10/12/2013,13,56.21,60.30327,148.7866
10/12/2013,14,41.40533,54.68,-432.4355
10/12/2013,15,41.97167,50.98,-328.3157
10/12/2013,16,55.04,70.15959,533.807
10/12/2013,17,54.78,72.03864,620.4072
10/12/2013,18,55.9,71.18283,245.6022
10/12/2013,19,57.41,71.79834,252.9005
10/12/2013,20,58.28,72.53818,3.6562
10/12/2013,21,59.39,72.07,52.7258
10/12/2013,22,59.28,71.24,70.9579
10/12/2013,23,54.2,70.64174,126.058
10/12/2013,24,52.78,69.64,37.4913
10/12/2013,25,45.88946,52.21,-65.9073
10/12/2013,26,43.09883,52.93,-89.3915
10/12/2013,27,52.81,64.15971,88.1528
10/12/2013,28,52.98,65,80.3473
10/12/2013,29,53.47,68.09508,394.7907
10/12/2013,30,53.64,65.3079,122.4886
10/12/2013,31,60.99,65,10.3875
10/12/2013,32,66.5,68.5025,564.6399
10/12/2013,33,69.5,78.50999,480.9892
10/12/2013,34,83.51,106.18208,667.061
10/12/2013,35,73.99,97.29,134.6367
10/12/2013,36,44.56313,71.78,-36.5473
10/12/2013,37,71.8,78.69336,28.738
10/12/2013,38,64.95,69.01379,9.7977
10/12/2013,39,48.65345,56.82,-44.9635
10/12/2013,40,55.94,66.56,74.1886
10/12/2013,41,55.25,65.13,39.701
10/12/2013,42,42.57569,54.68,-408.1294
10/12/2013,43,53.03,60.63049,100.7484
10/12/2013,44,53.3,62.94227,259.8101
10/12/2013,45,52.71,62,47.6926
10/12/2013,46,49.45,49.45,70.0347
10/12/2013,47,50.56,54.46361,21.8152
10/12/2013,48,43.83191,49.26,-91.5525
11/12/2013,1,50.89,60.23291,139.0083
11/12/2013,2,49.96,61.95,233.8011
11/12/2013,3,46.2,60.35183,19.1887
11/12/2013,4,41.55935,43.39,-122.9196
11/12/2013,5,41.28859,43.1,-161.8857
11/12/2013,6,41.25003,43.18,-66.019
11/12/2013,7,41.06,50.72351,76.8135
11/12/2013,8,41.78212,41.78212,-162.9722
11/12/2013,9,41.50464,41.50464,-134.8941
11/12/2013,10,41.25003,41.25003,-162.2127
11/12/2013,11,45.08,64.58816,90.9337
11/12/2013,12,46.34,65,239.2693
11/12/2013,13,54.8,66.32214,522.2053
11/12/2013,14,53.78,66.51343,483.8391
11/12/2013,15,55.99,64.06221,173.5028
11/12/2013,16,60.97,76.7868,674.645
11/12/2013,17,63.67,78.20399,546.4908
11/12/2013,18,64.39,78.33686,453.0902
11/12/2013,19,68.75,77.73356,271.5805
11/12/2013,20,69.92,79.3134,178.4001
11/12/2013,21,70.44,78.64871,107.8334
11/12/2013,22,70.12,77.54461,127.0175
11/12/2013,23,62.99,77.15,4.3812
11/12/2013,24,61.41,74.14,62.1334
11/12/2013,25,59.64,69.37,21.7983
11/12/2013,26,43.12377,59.44,-486.2209
11/12/2013,27,43.70769,59.84,-454.773
11/12/2013,28,43.07289,59.26,-636.5598
11/12/2013,29,43.32369,57.94,-628.5584
11/12/2013,30,42.72764,57.39,-702.622
11/12/2013,31,43.93929,62.76,-457.7253
11/12/2013,32,44.60043,65.16,-160.2477
11/12/2013,33,73.37,74.98616,90.3529
11/12/2013,34,45.1,81.87,-5.5736
11/12/2013,35,45.89926,72.36,-483.1317
11/12/2013,36,46.2793,69.15,-406.8282
11/12/2013,37,70.60033,70.60033,95.8735
11/12/2013,38,72.23936,72.23936,75.5985
11/12/2013,39,43.32215,62.34,-104.5986
11/12/2013,40,62.32,66.64962,442.9318
11/12/2013,41,44.68705,53.27,-82.7057
11/12/2013,42,44.38624,50.53,-293.7044
11/12/2013,43,50.88,58.98807,148.3405
11/12/2013,44,52.10557,52.10557,-39.0446
11/12/2013,45,43.41557,49.7,-366.42
11/12/2013,46,42.49751,48.33,-614.2442
11/12/2013,47,47.32,56.84348,85.7526
11/12/2013,48,47.50691,50.32,-68.5614
12/12/2013,1,50.98,60.13586,66.0679
12/12/2013,2,50.82,58.92829,134.1311
12/12/2013,3,49.56,60,109.7567
12/12/2013,4,41.25,47.94,-4.6999
12/12/2013,5,41.25,43.86,-68.6333
12/12/2013,6,41.25,43.4,-187.275
12/12/2013,7,41.25,41.25,-127.9092
12/12/2013,8,41.25,41.43,-191.6895
12/12/2013,9,41.24682,41.24682,-370.9545
12/12/2013,10,35.56819,40.24,-820.0082
12/12/2013,11,41.23156,43.73,-399.825
12/12/2013,12,40.7375,44.74,-638.1691
12/12/2013,13,41.34594,54.11,-408.8155
12/12/2013,14,41.35197,54.43,-514.1126
12/12/2013,15,43.43582,46.8,-131.1022
12/12/2013,16,53.56,66.45105,100.2226
12/12/2013,17,58.93,78.19489,244.9618
12/12/2013,18,58.54,79.66,38.3196
12/12/2013,19,52.22,80.05,140.8234
12/12/2013,20,54.61,81.44796,274.4045
12/12/2013,21,49.47,78.43945,414.842
12/12/2013,22,48.97,76.71571,410.05
12/12/2013,23,51.43,79.48587,310.9834
12/12/2013,24,52.37,79.50485,355.1749
12/12/2013,25,55.76,80.22275,500.9699
12/12/2013,26,55.1,78.1072,366.9993
12/12/2013,27,55.05,77.40727,559.2437
12/12/2013,28,55.27,74.87794,429.8268
12/12/2013,29,57.59,76.25136,433.3971
12/12/2013,30,57.01,75.69611,248.2253
12/12/2013,31,57.63,73.65,20.9971
12/12/2013,32,64.34,83.05994,228.734
12/12/2013,33,79.12,90.14276,53.1667
